"","ex1_GFP_Rep2_Chip20","ex1_GFP_IFNB1_Rep1_Chip20","ex1_GFP_IFNB1_Rep2_Chip20","ex1_NS5_Rep1_Chip20","ex1_NS5_Rep2_Chip20","ex1_NS5_INFNB1_Rep1_Chip20","ex1_NS5_INFNB1_Rep2_Chip20","ex1_GFP_Rep1_Chip21","ex1_GFP_Rep2_Chip21","ex1_GFP_IFNB1_Rep1_Chip21","ex1_NS5_Rep1_Chip21","ex1_NS5_Rep2_Chip21","ex1_NS5_INFNB1_Rep1_Chip21","ex1_NS5_INFNB1_Rep2_Chip21"
"C2orf47",6.25210890675156,6.29320921110202,6.22222309138487,6.74203209091819,6.54743284875678,6.62520583069086,6.41007347672672,5.97517496085292,6.15554078875524,6.03451015372706,6.32166631606563,6.58948960345075,6.54897776632255,6.43085544743946
"C2orf49",5.56806417236166,5.36962074260971,5.48174164142234,5.45146000921503,5.42645386510553,5.3161585984331,5.54247923434535,5.50716269856687,5.50679969975581,5.49248328853056,5.45146000921503,5.21365733937472,5.45243748825089,5.12075599029918
"C2orf68",2.88438334390432,2.86682215076147,3.125284675277,3.1340100240671,3.18837282000522,2.83279027503619,2.62420937755817,3.41076721670938,3.30637472178497,3.54882361749409,3.0682811010415,3.19989709776979,2.86521470524532,2.74894399635944
"C2orf69",3.67431911665032,3.83119171991018,3.66053699359788,3.79583039067373,3.71701735578549,3.50204710983381,3.88331051175164,4.1200022971678,3.73728051580246,3.91929749626818,4.06215416193992,4.0698470357199,3.53972352774958,3.39617127127172
"C2orf72",1.51811600322338,1.19624456330662,1.12052380182476,1.08601957010517,1.76947933680546,1.51147425272751,0.43897782048215,1.81626511696717,2.23284029788937,1.06198676412154,2.01866796606191,1.89332244087253,1.37059564198419,1.9994000553862
"C2orf74",1.06198676412154,1.42462202314029,1.67122042314245,1.65955230631794,0.817783834962221,0.495670430840731,1.47119708591301,0.817783834962221,1.26468313996329,2.1365598154784,0.80147332439741,1.48572380980574,0.647189747091995,1.50927010433163
"C2orf76",1.06198676412154,1.35057105303023,0.252541294193872,1.2307133278848,0.180625535001126,1.24019252998779,1.39030456407497,0.817783834962221,1.06198676412154,1.06198676412154,1.03682858621244,0.836121996033484,0.918452426977994,0.817783834962221
"C3",4.18120796386508,5.20085356266921,5.08632690070042,5.25134959609347,4.88073240184476,5.25876137030699,5.34542400217312,5.01365502681931,5.1211054956495,5.53093291749391,5.44061136789242,5.39105747118613,5.48912934785684,5.64317792919512
"C3orf14",4.27579980925912,4.29691656789024,4.41173476590082,4.36287512214787,4.30069800224443,4.34742303167575,4.13617568204168,4.14689077231815,4.32635501128554,4.2189437932753,4.30253729135341,4.56458900834983,4.00116531289233,4.06508733746607
"C3orf17",5.59561976241422,5.28741609991417,5.38208919909613,5.05174285777982,5.07677700275623,5.03269716077462,5.13429296204615,5.59561976241422,5.75777682594416,5.65683154929912,5.59561976241422,5.17879395366346,5.28630672762067,5.20017927817695
"C3orf33",3.99627028765483,4.28434413989219,4.17475054909677,4.13246781403092,3.84665341084688,4.32733837740741,3.91684989688597,4.00270823809699,4.2028472903669,3.88598808355413,4.23796425294727,4.0403560756225,4.37469470697401,4.18489014798883
"C3orf37",4.76890685916613,4.7062914865413,4.6690214294677,4.48834106723927,4.67470726729364,4.45837331702612,4.46072205509382,4.83918879743957,4.79413668937067,4.52457840726672,4.5900099194638,4.41230912917976,4.70710506707611,4.38868782268816
"C3orf38",6.25029409460864,5.76383688809067,5.98173589044932,5.65793132607855,5.78025858824356,5.87663372042947,5.89991272770368,5.7239904196896,5.72807455950612,5.92866561821093,6.10858657710077,5.49902584585703,5.68386263834013,5.59812789308343
"C3orf52",4.60685975756256,4.32111170507013,4.48687736154328,4.21065678633394,4.39556469148701,4.41230912917976,4.60533437864556,3.97918083778347,4.06734674483581,4.74644013640656,4.16294600859185,3.66736919302498,4.21224987642892,3.76752480830088
"C3orf58",1.06198676412154,1.35057105303023,1.35057105303023,1.69451969955565,1.43482640844742,1.51147425272751,1.07282447666234,2.35764490535285,1.48572380980574,1.66720483809559,1.67122042314245,0.836121996033484,1.1779162913328,0.817783834962221
"C3orf62",2.09198697220608,1.50927010433163,2.06067543924229,2.20701880878389,2.02466964832479,2.07296126146704,2.01267998277632,1.06198676412154,2.11311669634734,1.52204340083387,2.23811668887148,1.79536210808092,1.52614471441113,1.6515546698727
"C4A",1.51811600322338,1.67871977406521,2.24077562273299,1.32414693268484,1.61021599992374,1.79536210808092,2.30588370369673,1.41571202680313,1.48572380980574,1.91676259376337,1.52614471441113,1.79536210808092,1.37059564198419,1.77811779261097
"C4B",0.830153215896245,1.07004099588848,0.62745847126867,1.58841117551664,1.06198676412154,1.58841117551664,1.82340454153032,1.24535872255899,1.26468313996329,1.39624435114433,1.80232639314518,0.65749843675054,0.647189747091995,2.21468121212743
"C4BPA",1.51811600322338,1.67871977406521,1.96620292921843,2.54046683862607,2.30588370369673,2.20701880878389,1.79045683256912,2.44925159062714,1.97647928582625,1.24019252998779,2.12845177644973,2.23284029788937,1.52614471441113,2.30588370369673
"C4BPB",2.56723831325246,2.79684881896983,2.65156805156272,2.66901037592813,3.04678221206212,2.91910520411547,2.71773179493553,2.53133012882572,2.11311669634734,2.1365598154784,2.84056279508573,2.72683499656506,2.44228617394249,2.30588370369673
"C4orf21",1.88997180726516,1.67871977406521,1.67122042314245,0.887050704301793,1.97647928582625,1.89332244087253,1.79045683256912,1.67871977406521,1.81626511696717,1.39624435114433,1.2307133278848,1.08601957010517,1.37059564198419,2.39378953557186
"C4orf27",4.09161017525726,3.59783402900519,4.06215416193992,4.23106933558478,3.96624411007732,4.05927061990775,3.91684989688597,3.73042553558613,3.99461859240264,3.63257302188151,3.80920456260158,3.91929749626818,4.09836767130704,3.35824690807723
"C4orf29",3.74289221472324,3.23005835582837,3.46022039645302,3.64115064389112,3.53972352774958,3.58985298239364,3.62957825926732,3.11643902925518,2.98191667129266,2.81691518511614,3.49052505997708,3.30222269947898,3.05460403152985,3.39617127127172
"C4orf33",4.64672751181455,4.87512507995568,4.74459822175462,4.78656622692014,4.57145475842417,4.78702182202997,4.60533437864556,4.34799749226551,4.8191548028665,4.62743983553542,4.73328026871034,4.60635879001759,4.61105739672076,5.0771171385529
"C4orf34",5.65743390966762,5.82967741564287,5.81735925807645,5.68373616002402,5.46176778721073,5.55096605274695,5.75477862354598,5.59561976241422,5.69981850099096,5.62200472723319,5.96235611108395,5.85841762654742,5.68386263834013,5.76598691487724
"C4orf46",4.51787702821187,4.28434413989219,4.33965539258637,3.95352672782241,4.1207774557932,4.01080716712287,4.1207774557932,4.25463776126098,4.86929898847098,4.5490536153494,4.35306010014194,4.48381839343414,4.50516384421133,4.18489014798883
"C4orf48",5.77150593109263,6.03807766437038,5.69871661503814,6.12429254954788,6.18188994239429,5.81260303082224,6.27549566823295,6.44697907116631,6.55819833435216,6.38059024292301,6.03350220693018,6.44291784737731,6.03322199295216,6.1202892833608
"C4orf52",6.28796917031228,6.05947565092211,6.18240334546187,6.50922965650198,6.50634062882784,6.6312427964779,6.52972728953043,5.96709108907302,6.4154025866242,5.86842239209985,6.17498121904185,6.62582990580322,6.51649331262788,6.77263246744546
"C5",4.62419068959607,4.9114522879263,4.68468805138811,5.03230061835103,5.03098765185415,4.97906698758147,4.92672341260378,4.88513372154263,5.27125782450877,4.74644013640656,4.74851079269518,5.28567646587583,4.98305431232463,5.40578345149473
"C5orf15",7.47410834660413,7.74220691573789,7.72463418043156,7.56371651886153,7.47342912738501,7.56739702346079,7.65917037898638,7.11980397836795,7.3430811668243,7.33711940736348,7.1418416230698,7.55480150707822,7.34977607591249,7.57769834420544
"C5orf22",3.95269486692498,3.83119171991018,3.86226320510036,3.51858142778985,3.52512611261012,3.34317051388462,3.57879477633128,3.62502613830208,4.06734674483581,3.91929749626818,4.08341801470503,3.81008008431346,4.15480059403304,4.38868782268816
"C5orf24",5.57727087036495,5.65540296941607,5.83475793524965,5.58272372677872,5.81878687683487,5.57320532525158,5.79360055758447,5.81878687683487,5.42759351285659,5.42703601534689,5.32766517741953,5.5534568789682,5.65780304842417,5.56185594185967
"C5orf25",4.31269562469566,4.56431319273315,4.40281616422535,4.28242299689918,3.89441479253697,4.09836767130704,4.03083831921907,4.14689077231815,4.10508497755171,4.4111450959845,4.00426177743749,4.17734352701383,4.03581749865114,3.97918083778347
"C5orf28",5.33055358113125,5.09385514727449,5.03623045634164,5.70493808072782,5.60322700386571,5.60833390510272,5.26882820782384,4.93417825659981,5.13906365686633,5.20050703005891,5.07528137790285,5.26184776639474,5.32797619566014,5.20017927817695
"C5orf30",4.50125451023732,4.85271139298558,4.65124705179362,4.59844126132815,4.36496270733123,4.22324193160474,4.62119836002083,5.06391841850521,4.65235746022989,4.93047471426941,4.68146003986761,4.70462019262008,4.7298547752292,4.81821252394358
"C5orf34",3.82027572156302,3.55314765083406,3.79795748185786,3.69945505967621,3.52512611261012,3.58985298239364,3.25906138679143,3.44944429285337,3.42361828849408,2.94061357208154,3.49052505997708,3.43589548777942,3.40416532320429,2.62626276419999
"C5orf42",3.55418421157476,3.93634689122716,3.85348552606083,3.84448060093067,3.577814274804,3.98200667212647,3.45218633605478,3.80296912059269,3.36062062994094,3.50324421333332,3.77323382197082,4.27579980925912,4.06654398129446,4.16223925188065
"C5orf43",7.13602432502132,7.08728727436748,7.09448345139267,6.72434939104368,6.91017935434204,6.87099984913696,7.04240048893641,7.01833133309825,7.11334999558599,6.96615869447763,7.13219492636,6.5966723743907,6.93488593762,6.67025432961095
"C5orf44",4.55580143899076,4.72384287176477,4.48687736154328,4.32702133306736,4.62472321354124,4.40485768872464,4.53619849329828,4.25463776126098,4.72266566881082,4.38811023328873,4.78679402447506,4.54633939001631,4.45667687511386,4.16223925188065
"C5orf45",2.35764490535285,1.77811779261097,2.59243855712463,2.13943869961447,2.44925159062714,1.79536210808092,1.64054490190138,2.88438334390432,1.81626511696717,2.94061357208154,2.84056279508573,2.8004456756416,3.17684430907649,2.21468121212743
"C5orf51",6.68056381929712,6.7526659352782,6.81489448630473,6.57020097063155,6.44548628171116,6.2786645419601,6.45933701207847,6.42509058681545,6.310214683516,6.46956255129387,6.04704202030174,6.35894632748382,6.27689817921272,6.25084910284861
"C5orf54",1.51811600322338,1.5619699470945,0.889876019759766,1.41571202680313,0.817783834962221,1.12052380182476,1.47119708591301,1.67871977406521,1.48572380980574,2.02466964832479,1.39030456407497,1.89332244087253,1.52614471441113,2.10733084074487
"C5orf55",2.30350836595456,2.23811668887148,2.06067543924229,2.20701880878389,2.18191295383692,1.58841117551664,1.82340454153032,2.66801294551669,1.65955230631794,2.1365598154784,1.2307133278848,1.48572380980574,2.70847966557045,2.46656540221786
"C6orf1",4.00500145757442,4.10432379027161,4.28242299689918,4.15343253921083,4.25497370527139,4.24368847710207,4.2975519445212,4.09675176703752,4.46014479854911,3.94942075595614,3.97918083778347,4.27579980925912,4.43209290509432,4.49848550962062
"C6orf106",6.89942531957901,6.96426936962438,7.16757521900012,7.1878479079973,7.04439085508208,7.00933136815518,6.84817276858289,7.06453876269531,6.84010017740379,7.2248454740344,6.81932256567847,7.00339033996851,7.1189257309725,6.67931074991667
"C6orf108",3.71316117118044,3.55314765083406,3.55418421157476,3.4994409933216,3.8056701428444,4.19422115214496,3.69746247369485,3.80296912059269,4.10508497755171,3.91929749626818,3.97918083778347,3.95352672782241,3.62957825926732,3.54654717044405
"C6orf120",4.52998171726716,4.66396395259268,4.72241839192684,4.5900099194638,4.72727233540822,4.31733536154778,4.68707774825086,4.93417825659981,4.89465258895768,4.78233497137557,4.72197192961865,4.64773476793458,4.30039153958895,4.55944846206182
"C6orf136",3.27536307257635,3.33488949352221,3.22425583377176,2.93432157152867,3.39617127127172,3.65759590093341,3.57879477633128,2.99640449359992,3.36062062994094,3.46404671691369,4.06215416193992,3.10897101603716,3.95722902038373,3.51700594614394
"C6orf141",6.10525864976834,6.02319530926778,6.07006962318477,6.16360258252188,6.39415725190352,6.34950821159317,6.25471684678593,5.98100577289014,6.01263437651114,5.94960765315901,5.71740662537737,6.14472378146291,6.11975332639027,6.26948406603309
"C6orf147",1.06198676412154,1.00529215657191,1.61021599992374,1.2307133278848,1.97647928582625,1.24019252998779,1.47119708591301,1.55394984754265,1.48572380980574,1.39624435114433,1.2307133278848,1.6515546698727,2.22232036252238,1.50927010433163
"C6orf162",3.52512611261012,3.11123282697978,3.11051706499101,3.78281941679111,3.53972352774958,3.88331051175164,3.5948646354961,3.26344893703686,3.42361828849408,3.67530013553449,2.84056279508573,3.88681447213546,3.62957825926732,3.6224783867596
"C6orf165",1.94186219169582,1.64054490190138,1.91676259376337,1.58841117551664,1.97647928582625,1.83953281929405,1.01089023968529,1.55394984754265,1.97647928582625,2.02466964832479,1.52614471441113,1.48572380980574,1.69451969955565,2.10733084074487
"C6orf170",2.62626276419999,2.72904626800673,2.44710950441405,3.18423309385891,2.33520241372137,2.53133012882572,2.80759167393994,2.25133563872504,2.33277264909417,2.61136237272981,2.23811668887148,3.10897101603716,2.86521470524532,2.54968815563112
"C6orf203",2.02466964832479,2.38743703308424,2.10733084074487,2.24077562273299,2.02466964832479,2.83279027503619,2.33635959680891,2.07654091737265,1.97647928582625,1.79536210808092,2.4281575812127,2.6495603869701,2.22232036252238,2.74894399635944
"C6orf225",2.82520364861901,2.59243855712463,2.62626276419999,2.99718298191272,2.91910520411547,2.91910520411547,2.94213941148266,2.66801294551669,2.8178455889955,2.61136237272981,2.71684711098914,3.19989709776979,2.86521470524532,2.62626276419999
"C6orf226",2.33277264909417,2.6495603869701,2.10733084074487,2.29052872141952,2.66701551510526,2.31943816545527,2.58185509874811,2.25133563872504,2.43051800981801,2.61136237272981,3.12218050392321,2.86018632819639,2.62626276419999,2.99143355187721
"C6orf228",4.7931325995908,4.80761193686428,4.8094735749841,4.46739798204649,4.76166896321978,4.64672751181455,4.72241839192684,4.78884881902176,4.86929898847098,4.66853303353638,4.72197192961865,4.58471251630809,4.69198054638114,4.53802479879157
"C6orf47",4.14000267484127,4.00270823809699,4.31050574101917,4.26568401338473,3.88598808355413,3.80478603652779,4.11413636625585,4.227664937721,4.06734674483581,4.26568401338473,3.80920456260158,4.43493707817691,3.82027572156302,4.03502276615166
"C6orf48",8.90142874529912,8.7213992375439,8.83274118594367,8.78847047266874,8.62480989299463,8.58010171004131,8.64198128403643,8.8538586466288,8.76102138885415,9.10413879311104,8.69475486649018,8.32573873673453,8.50790276250231,8.3701602136429
"C6orf57",2.24077562273299,1.98836568446459,1.96620292921843,1.77811779261097,1.87189543470643,2.11311669634734,2.33635959680891,2.25133563872504,2.33277264909417,1.79536210808092,1.39030456407497,2.33277264909417,2.10733084074487,1.88997180726516
"C6orf58",3.41353323621482,2.75481136530859,3.01032801064261,2.50705711513058,2.83616132483281,3.35824690807723,2.74894399635944,2.59644462770465,2.63502875119914,3.17684430907649,3.27536307257635,2.12274276169619,2.86521470524532,2.21468121212743
"C6orf62",8.31493069399114,8.34532589833256,8.29288808030588,8.45217955722728,8.20835823382663,8.27926318465684,8.09910586606961,8.22217690011919,7.9888132939641,8.26328280852367,7.85767635827129,8.27448840106447,8.06692923985825,8.17268818542223
"C6orf70",3.89482423429141,3.20775296033551,3.47752568851966,3.84448060093067,3.92678762455896,3.81098255273397,3.62957825926732,3.44944429285337,2.98191667129266,3.50324421333332,3.57426558194065,4.09836767130704,3.53972352774958,3.80478603652779
"C6orf89",4.94994213227889,5.0482370360393,5.08632690070042,5.08225621968188,4.99285058944412,5.07677700275623,5.09528601037168,5.39431446250526,5.17157812139251,5.3019853153917,5.25255224409786,5.04634768944813,5.2991174015485,5.0771171385529
"C6orf99",2.02466964832479,2.20701880878389,2.01267998277632,1.95541610312759,2.22232036252238,2.59439474652839,1.88997180726516,1.67871977406521,1.48572380980574,1.66720483809559,2.64295419977633,2.00543131472581,1.85093261974628,2.10733084074487
"C7orf13",3.55418421157476,4.01274822515455,3.86226320510036,3.28350680369678,3.31328494197597,3.28088039754374,3.57879477633128,3.49840411559507,3.36062062994094,3.63257302188151,3.40706409002659,3.15445983172276,2.70847966557045,3.76752480830088
"C7orf23",5.08684190836149,4.86700072765388,4.93460494223265,4.90991608124934,4.84489994434724,4.92913337549889,4.85493581462532,4.82089828247603,4.89465258895768,4.4111450959845,4.78679402447506,4.80761193686428,4.76890685916613,4.68854132807123
"C7orf25",3.95269486692498,3.48943853672873,3.6920513083197,3.32399217590739,3.71701735578549,3.53861658668814,3.4146333686779,3.62502613830208,3.48822532603712,3.88598808355413,3.67129408087836,3.05157593621306,3.67129408087836,3.47415960263007
