"","ex2_GFP_Rep1_Chip21","ex2_GFP_Rep2_Chip21","ex2_GFP_polyIC_Rep1_Chip21","ex2_GFP_polyIC_Rep2_Chip21","ex2_NS5_Rep1_Chip21","ex2_NS5_Rep2_Chip21","ex2_NS5_polyIC_Rep1_Chip21","ex2_NS5_polyIC_Rep2_Chip21"
"AFTPH",5.17163298817585,5.19787514715843,5.33047147340777,5.36008791579573,5.53041309670975,5.55620832748958,5.30560041044447,5.14263503061932
"AGA",4.67879484254726,4.90588503170279,3.64332068874376,3.8964462582843,4.49245100111798,4.39527786575681,4.19718377869044,4.81159965177335
"AGAP1",4.15828754566851,3.99754833777033,3.64332068874376,3.45415357871694,4.12289029774113,4.11092469751833,3.38845560331806,3.15738242723289
"AGAP3",4.40703265188775,4.90588503170279,4.74367989682209,4.66410883238342,4.7543788590084,4.39527786575681,3.73473382979141,4.06951100542551
"AGAP5",2.22332187758917,2.41388482054005,2.58314463231492,2.35009027336432,2.63004171974281,1.8625269476076,1.71966701012209,2.01405552258155
"AGAP6",2.0837877515424,3.03059114877124,2.58314463231492,2.83911838109369,3.22077418322551,2.35804967008766,2.77004107941817,2.77004107941817
"AGBL2",1.2484298734506,1.2484298734506,2.40634366030928,1.51481920135571,1.21185495793896,1.9401137350777,1.60171970693862,1.60171970693862
"AGBL5",3.94567127559687,3.91339490566317,3.40410925350914,3.70348145960099,3.89914774115267,3.85690223401957,4.00399677304351,4.17896673809388
"AGFG2",4.40703265188775,4.23294063846426,4.21517320250467,4.09157491117137,3.77467015155938,3.67603048566418,3.61842237140219,3.91596559756181
"AGGF1",5.30864476521216,5.5223513733308,4.83652633626617,4.82191606363704,5.01892580396459,4.7358515180699,5.10945174078916,4.97737940380475
"AGL",4.01664930362143,3.86299838646515,3.18913193289721,3.15738242723289,3.46518248617893,3.4121789284798,3.35440081584424,3.08092193490504
"AGMAT",3.29838074425855,3.7000960793285,3.2251099122224,3.15738242723289,3.31136552914134,3.09020222330097,3.79266306299354,3.60145333611761
"AGMO",2.58984510168181,2.53355285192995,2.46772638946897,2.93895445927484,2.46772638946897,2.77004107941817,2.41388482054005,2.70251112425643
"AGPAT1",5.65805890351685,5.63738490860559,5.54378071565985,4.92786702336454,5.85926762891223,5.46287425006773,4.77354316935305,5.24727254997974
"AGPAT2",4.91278623768348,4.97209592414442,4.5954740100037,4.91552467754892,4.93600972547855,4.46459411954856,4.06709863031417,4.1276633557737
"AGPAT3",4.51986163076333,4.15828754566851,4.37744618351143,3.94038301989443,4.40904771761313,4.51456220226179,4.04963187109655,3.75947405413562
"AGPAT5",5.57012738561535,5.58142980728199,4.76360842656329,4.71159051936104,5.35508207664632,5.5504546479883,5.52948373225369,5.23798254701449
"AGPAT6",5.34486603835452,5.21029846659267,5.15838338601397,5.06922869092626,4.98395724897348,4.96279900358261,5.18599271220193,5.09009272923898
"AGPAT9",5.60461796362101,5.45581787521921,5.31186387945048,5.49680783845994,4.82191606363704,4.99645601704808,6.16737807811077,6.10264525703146
"AGPHD1",3.36823404564135,3.22998338828475,2.82973686202945,2.93895445927484,2.98426234280623,2.9362755235141,2.87574747269109,2.77004107941817
"AGPS",6.22719032697998,6.2987625800376,6.47423279349445,6.29399670336056,6.1529774294324,6.70881983050216,6.33106939804264,6.24257049897498
"AGR2",9.66931942357425,9.50857864868398,9.65538155000486,9.38652953727643,9.2931476258471,9.1494881650302,9.65538155000486,9.67680563667153
"AGRN",5.65805890351685,5.60712625811714,6.51949326745492,6.55242547818284,6.31289842352478,6.13592946760112,5.38610889073432,5.70882564592202
"AGTPBP1",4.39129580369843,4.26783103927432,3.7485594245901,3.8265544738592,3.48760664749411,4.43212789184853,3.24494544623435,3.15738242723289
"AGTRAP",6.43553468738143,6.11493645508493,5.78977190552082,5.6621981726026,6.67172461658353,6.19023496050721,5.86498094829053,5.88824598574192
"AGXT2L2",1.57431607445303,1.78188107189949,2.07425255368457,0.762931668438788,1.68184339302198,2.54698790013512,2.01405552258155,1.60171970693862
"AHCTF1",5.39589230754323,5.3407331159152,5.04678848757049,4.9400115097472,5.21241974137325,5.25005132176885,5.94043191608908,5.60881946520225
"AHCY",7.25041804770598,7.36062019072085,7.06340136699536,7.00119155929435,7.11365828458551,6.95482731775298,6.78106577686935,6.75357852970596
"AHCYL1",6.71582523246579,6.39975369752462,6.45792065226223,6.49718139299308,6.42045430267464,6.53511685169353,6.21000209375652,6.30137759798711
"AHCYL2",3.83096020363126,3.95795774174553,3.91596559756181,4.2720124109546,3.79559090162667,3.98828773263021,4.00399677304351,3.68240849383269
"AHDC1",2.01405552258155,2.41388482054005,2.07425255368457,2.74659244859377,1.21185495793896,1.56017143682094,1.15553260898385,1.21185495793896
"AHI1",4.50705198381296,4.65095414135774,4.22845549522643,4.73123499217839,4.49245100111798,4.74750768352672,4.7855921029232,4.88648444396611
"AHNAK",4.47955367438318,4.43420060942379,4.50249899498551,4.02454815152139,4.61075342592265,4.33916990404206,3.64804379687533,3.75947405413562
"AHNAK2",7.16889340323345,7.10112870791785,6.37302589241775,6.19706514789735,7.06531274093754,6.81559213852947,5.46902948163943,5.68403250728952
"AHR",5.09009272923898,4.9400115097472,5.50507352748192,5.44542714204707,5.21241974137325,5.21241974137325,5.63490660887097,5.2554666057935
"AHSA1",7.83021636275336,7.64550905617484,7.59195302702499,7.62470557691439,7.19342425054945,7.43096210767785,7.78625490144877,7.59195302702499
"AHSA2",5.92620614926873,5.64403435220064,5.69607734215881,5.21241974137325,5.10945174078916,5.46902948163943,5.64734356396802,5.80769494884517
"AIDA",6.95482731775298,7.06340136699536,6.80811181329628,6.79712813128624,7.05163072627011,7.1100462578463,7.00798739909241,6.82209272791227
"AIFM1",6.22144550173384,6.41806177308849,6.03558878578951,6.2539176411077,6.49855509159624,6.3279213254197,6.101203475723,6.26095646441269
"AIFM2",3.58075137781804,3.44304570584944,3.54565586837745,3.7987398225366,2.90928682666801,2.88683595846373,3.8964462582843,4.26988227498601
"AIG1",4.21517320250467,4.21517320250467,3.70348145960099,3.51692406130571,3.6777555608019,3.81650114675942,3.94038301989443,4.43212789184853
"AIMP1",6.56601658464061,6.71620413678835,6.39435642334909,6.55242547818284,6.3463090705887,6.64273769428039,6.90986822980776,6.94815215916473
"AIMP2",6.92332358203729,7.03032724821088,7.13586555760299,7.03473865839602,7.03690726655322,6.84404089236296,7.22397123828622,7.46849220779608
"AIP",5.14263503061932,5.30240045910478,4.84663567917046,4.904482663869,4.66410883238342,4.70136614675793,5.46427890339596,5.40236287374306
"AJUBA",6.2072173775204,6.45225579878614,6.67946677239275,6.40021696613766,6.64195150610702,6.5857237777454,5.89145892855369,5.99209860587838
"AK1",5.69607734215881,5.71750740934143,5.33047147340777,5.30130754471336,6.11339624653229,5.80769494884517,5.53664864079039,5.60548342193387
"AK2",6.74007811421318,6.75105656704542,6.71582523246579,6.78486102025051,6.60547605398711,6.57558536343479,7.16746980957481,7.1100462578463
"AK3",6.68432505726322,6.28662039919545,5.63574633947987,5.85215766203392,6.64195150610702,6.44057063709549,5.97703967296904,6.01848990867545
"AK4",4.23617180785496,4.47955367438318,4.37744618351143,4.25472194311981,4.59709989094749,4.06951100542551,4.42259936771809,4.25260672598151
"AK5",2.01405552258155,2.68900566705946,1.79432713468154,1.9401137350777,2.28332718562904,1.9401137350777,2.35009027336432,2.09409833759479
"AKAP1",4.90310246578949,4.90588503170279,4.85957867922058,4.89406383381839,4.39333364023903,4.08915733535008,5.52321457299251,5.52098341839372
"AKAP10",5.25437171660507,5.29340627821463,5.30130754471336,5.3940238009839,5.27804763694357,5.49680783845994,5.98360719847334,5.542930679063
"AKAP11",4.99578559282452,4.76505208601618,4.75212907505912,4.61075342592265,4.76662715632723,4.74750768352672,4.14069790441286,4.41097120566233
"AKAP12",6.10264525703146,6.5664538477048,6.54268670775,6.53864567426422,6.20664426182817,6.34251037260361,6.87917844786993,6.58037827524666
"AKAP13",5.21241974137325,5.22134506022922,5.02280481301469,5.1397532334516,4.88648444396611,4.96279900358261,4.70763861998157,4.79231023369581
"AKAP17A",5.72380164103296,5.62323163109903,6.29399670336056,6.45604325065576,6.08397319217433,6.07477749511435,5.71393705444446,5.76176858399666
"AKAP7",2.4749648174962,1.68184339302198,2.68276871860257,2.892178710793,2.82973686202945,2.16991618236791,3.17101795474112,3.4198330359287
"AKAP8",5.22134506022922,5.16123978138045,5.25970232844157,5.28759033496753,5.31910437023647,4.89477231407779,5.15898253308338,5.3820812036275
"AKAP8L",5.12026559356932,5.24779400597517,5.84674379867209,5.63574633947987,5.24779400597517,5.32739485891399,5.07908190618914,5.48298146107602
"AKAP9",3.92124397358248,4.40315177336088,3.26420379174247,3.2251099122224,4.28909770261204,4.36954312118538,4.26580822233015,4.28706953645329
"AKIP1",5.32739485891399,5.09980474576289,5.06859634985159,5.05930763093836,5.4661584266619,5.14263503061932,5.51511256557774,5.62821163159133
"AKIRIN1",6.35193003522286,6.25066794888788,6.87459443749799,7.02844875873558,6.75357852970596,6.87141147505415,6.76819469999961,6.84745898667671
"AKIRIN2",4.30823671112206,4.84736714905807,4.70463385463761,4.68200184299742,4.9495151859287,5.02021144249308,4.7187964919511,4.95078591050117
"AKNA",1.75536668611399,0.647022188884622,1.68184339302198,2.10376460211432,1.21185495793896,0.965313838122893,1.60171970693862,1.60171970693862
"AKR1A1",6.82884694651002,6.71620413678835,6.24257049897498,5.92073766029868,6.28101542884279,6.00434447614259,6.53159847835698,6.44697416681294
"AKR1B1",10.3370963452754,10.3952592840438,9.46172077876975,9.10280304343237,9.91643383136466,9.74391523293514,9.6877048454943,9.40559694690994
"AKR1B10",12.6865872076686,12.474752814221,12.1961472142045,12.1702241072253,11.608868084519,11.6578302963395,12.4286836605976,12.4286836605976
"AKR1B15",3.05125890224088,2.35009027336432,1.48774588566453,1.9401137350777,2.16991618236791,2.16991618236791,2.17909057700842,2.64401536946891
"AKR1C2",12.474752814221,12.2534659616252,11.8526202385286,11.7338251843789,11.7818079187672,11.8211343097387,12.0824971190327,11.7606887202721
"AKR1C3",12.1702241072253,12.1702241072253,11.8785597914815,11.7606887202721,11.7982845873039,11.7818079187672,11.9170599554272,11.8526202385286
"AKR1E2",3.7535931590182,3.65156124397016,3.26420379174247,3.2251099122224,3.54565586837745,3.51692406130571,3.58075137781804,3.31539502888208
"AKR7A2",3.94567127559687,3.58745987026437,3.2251099122224,3.35637848083908,3.44304570584944,3.3524231508494,3.38845560331806,3.3524231508494
"AKT1",5.18201552289193,5.01761516479866,5.29286503390327,5.1397532334516,4.88648444396611,4.78188932741653,4.51986163076333,4.63263362890699
"AKT1S1",5.45772418918162,5.45581787521921,5.15838338601397,4.91552467754892,5.39991757790658,4.86092295526523,4.99578559282452,4.86092295526523
"AKT2",7.18783394100426,7.20502424430708,7.56705421801028,7.46792402617032,7.36432861653329,7.11695406904499,6.42262935115862,6.52134713399585
"AKT3",6.75435087999145,6.40659050636695,6.28128978013311,6.35193003522286,6.594509594092,7.29906702402368,6.29399670336056,6.27065384478877
"AKTIP",5.59778661790095,5.71750740934143,4.95078591050117,4.99386797327441,5.61768794526176,5.6832152474796,5.5500316236626,5.47554154236997
"ALAD",3.70348145960099,2.94684652794725,3.2251099122224,3.07066066907121,3.46518248617893,3.02024228987306,2.98426234280623,2.94684652794725
"ALAS1",4.80868878306853,4.38352579539453,4.96148032174538,4.82191606363704,4.47955367438318,4.47955367438318,4.96084940516374,4.37941159852431
"ALCAM",6.54999173397226,6.38919305632273,5.62068087608567,5.75449894602901,5.95323312522548,6.13592946760112,5.64232971706705,5.65441343522503
"ALDH16A1",3.85391005892134,3.26420379174247,4.24174714832887,4.09157491117137,3.79559090162667,3.87965009534118,3.70348145960099,3.38063551738009
"ALDH18A1",5.44726122271737,5.22134506022922,4.68047248156822,4.95078591050117,4.77957435665857,4.84809861894567,5.71909506329827,5.49039574812623
"ALDH1A1",12.2534659616252,12.3272291707134,11.2666237310945,11.3903033397962,11.5936975614973,11.9866123549543,11.9408059708797,11.9408059708797
"ALDH1A3",2.58984510168181,2.4749648174962,1.79432713468154,2.18784855059057,1.92928644925917,2.35804967008766,1.60171970693862,2.09409833759479
"ALDH1B1",3.23406799122025,3.29447316090142,3.48760664749411,2.892178710793,3.24705444853192,2.97905907327849,3.20744034308225,2.26680713015393
"ALDH1L2",2.53355285192995,2.4749648174962,2.35009027336432,1.6400118168909,2.40634366030928,3.29223399750322,2.4749648174962,2.35009027336432
"ALDH2",6.83251091868221,6.44795391039309,5.90423731142965,6.31289842352478,6.32899786460176,6.03496887327529,6.101203475723,6.21534695610814
"ALDH3A1",10.8733148852052,10.5210676190271,9.79093713684775,9.86231292113518,10.2493916068698,9.90181615414485,9.78254061925791,10.0267229767295
"ALDH3A2",3.92124397358248,3.86299838646515,3.58075137781804,3.18913193289721,3.63186039562244,3.26420379174247,3.58075137781804,3.84286797582479
"ALDH3B1",6.15702328226297,5.6735582415785,5.25970232844157,5.1508349203844,5.92554863476387,5.50965046680156,4.81159965177335,4.63263362890699
"ALDH4A1",3.7535931590182,3.4121789284798,3.29838074425855,2.83911838109369,2.68900566705946,2.77004107941817,2.87574747269109,2.77004107941817
"ALDH5A1",3.23406799122025,2.86435440433063,2.58314463231492,3.07066066907121,3.27752413559006,3.32356964969596,3.24494544623435,3.38063551738009
"ALDH7A1",4.78342711733925,4.79972900607712,4.22845549522643,4.17676525658416,4.33711112897185,4.21517320250467,4.7187964919511,4.4625679777476
"ALDH9A1",5.90423731142965,5.95557081763296,5.64694835170508,5.50417107003778,5.79728369256212,5.81949422395379,6.12595613638862,6.16277059146714
"ALDOC",2.41388482054005,2.4749648174962,1.60171970693862,1.6400118168909,1.57431607445303,1.75536668611399,2.77004107941817,1.70730627994088
"ALG1",4.93873176757053,4.90588503170279,4.43420060942379,4.87096797746818,4.79076220466221,4.68834577117584,4.45143199181417,4.11092469751833
"ALG10",3.33569175544651,3.77146526768267,3.32739435522999,3.0256629602703,2.90928682666801,2.54698790013512,3.61842237140219,3.11966017248053
"ALG10B",4.12050677089131,4.38352579539453,4.32267187601925,4.15828754566851,4.25472194311981,3.90784667589894,4.40408214768514,3.91596559756181
"ALG11",3.26420379174247,3.36012375125005,3.18913193289721,3.41596803891743,3.4121789284798,3.62488108149405,3.24494544623435,2.64401536946891
"ALG12",3.70348145960099,3.32739435522999,3.77467015155938,3.54194819610735,3.8195323334127,3.65156124397016,3.24494544623435,3.74390188788352
"ALG13",3.70348145960099,3.91339490566317,3.43081453632143,2.83911838109369,3.31136552914134,3.87965009534118,4.06709863031417,3.31539502888208
"ALG14",4.76662715632723,4.81234120192803,3.64332068874376,4.11314692874804,4.43420060942379,4.36954312118538,4.37057633443772,4.6980642218022
"ALG2",5.62570432655604,5.48298146107602,5.88687344030177,5.6735582415785,5.45680066552564,5.67799567385398,5.81435151480432,5.55620832748958
"ALG3",2.41388482054005,2.98932900015564,2.68276871860257,3.18913193289721,2.52659378552584,2.9362755235141,2.77004107941817,3.23406799122025
"ALG5",5.84130946740366,5.94146019800765,6.11040683357595,5.89179883977145,5.75028172281652,6.26527617620597,6.52893929176829,6.10264525703146
"ALG6",4.2720124109546,3.72543244681543,3.87670675762205,4.2720124109546,4.12289029774113,4.26030106755139,4.43617647171504,4.08677680517391
"ALG8",5.62570432655604,5.54378071565985,5.28014196728792,5.19900035136609,5.21241974137325,5.2357910665136,5.3682127264654,5.30130754471336
"ALG9",3.46130372572598,3.1983200447393,2.82973686202945,3.51692406130571,3.65156124397016,3.65156124397016,3.58075137781804,4.32267187601925
"ALKBH1",4.46459411954856,4.79153621917901,4.77425793171967,4.904482663869,4.66410883238342,5.11129125666057,5.38610889073432,4.99845513511649
"ALKBH2",4.69172535612441,4.56774248373703,5.34383410040411,5.1508349203844,4.30598263982803,4.77132252925706,5.70246559178144,5.5114965643791
"ALKBH3",4.05966655308015,3.88528505926272,4.08677680517391,3.72543244681543,4.14182619292063,3.65156124397016,4.00399677304351,4.23512231489166
"ALKBH4",2.41388482054005,3.03059114877124,3.70348145960099,3.0256629602703,2.68900566705946,2.84518652520493,3.12404257106106,3.51692406130571
"ALKBH5",6.80233543750026,6.74312622327227,7.32444046373947,6.96448990340287,7.13586555760299,6.67966278826116,6.4341687572994,6.6648475956816
"ALKBH6",3.8964462582843,3.93233955580272,3.36396762620328,3.07066066907121,2.90928682666801,2.30114477486732,3.58075137781804,3.62488108149405
"ALKBH7",5.13096110035695,4.99712644127164,4.10974993999482,4.77354316935305,4.99578559282452,4.84809861894567,4.2504915088432,4.80275925831897
"ALKBH8",3.92124397358248,4.10138747848869,3.93771507694492,4.17676525658416,4.30598263982803,4.67541054379139,4.21517320250467,4.15828754566851
"ALMS1",2.69621837278041,2.94684652794725,2.68276871860257,2.10376460211432,2.28332718562904,2.60987092094164,2.9362755235141,2.98932900015564
"ALOXE3",2.01405552258155,2.01405552258155,1.07864233999548,2.10376460211432,1.76800856686647,2.10376460211432,2.01405552258155,1.80589470481847
